width height gridlength
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
18,1,0
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,0
18,10,0
18,11,0
18,12,0
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
19,1,0
19,2,0
19,3,0
19,4,0
19,5,0
19,6,0
19,7,0
19,8,0
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
MazeBlocks
18,16,2
14,4,8
10,17,16
6,4,64
5,18,128
18,1,4
10,1,32
Objects
15,1,-1,5
15,2,-1,5
15,3,-1,5
11,18,1,4
2,13,3,4
2,16,4,4
17,14,-1,2
17,8,-1,2
14,6,-1,6
12,9,-1,6
14,12,-1,6
12,15,-1,6
10,14,0.5,0
8,11,0.25,0
10,7,0.5,0
8,4,0.25,0
7,3,-1,5
7,2,-1,5
7,1,-1,5
5,8,-1,2
6,13,0.5,0
6,16,-1,5
5,16,-1,5
4,16,-1,5
1,18,0.25,0
2,8,-1,6
16,18,-1,8
18,1,-1,9
12,1,-1,7
14,18,-1,10
8,18,-1,8
10,1,-1,9
4,1,-1,7
4,18,-1,8
6,18,-1,10
3,1,-1,9
3,1,-1,9
19,18,-1,10
18,18,-1,10
END
