width height gridlength
17,12,1
17,13,0
17,14,0
17,15,1
17,16,0
17,17,1
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
18,1,0
18,2,0
18,3,1
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,1
18,10,0
18,11,0
18,12,1
18,13,0
18,14,0
18,15,1
18,16,0
18,17,0
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
19,1,0
19,2,0
19,3,0
19,4,0
19,5,0
19,6,0
19,7,0
19,8,0
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
MazeBlocks
18,6,16
18,2,32
1,9,64
18,13,2
11,11,4
11,18,8
Objects
18,16,-1,9
16,16,-1,8
16,13,-1,7
13,18,-1,8
13,11,-1,7
10,15,-1,8
8,19,-1,10
6,18,-1,8
6,16,-1,9
4,16,-1,7
4,18,-1,10
1,19,-1,8
1,18,-1,8
1,11,-1,7
4,11,-1,9
4,14,-1,8
6,14,-1,10
6,8,-1,7
13,7,-1,10
18,8,-1,10
18,4,-1,9
15,4,-1,7
4,9,-1,10
7,1,-1,9
1,6,-1,8
2,7,-1,10
2,6,-1,10
11,0,-1,9
4,6,-1,7
18,19,-1,10
18,18,-1,10
15,3,-1,8
11,6,-1,7
9,1,-1,7
12,9,-1,10
11,11,-1,9
14,2,-1,10
1,1,-1,7
END
